EABAIN_00005	AAKGEC_06445	99.8	455	1	0	1	455	1	455	0.0	889
EABAIN_00005	AANGNE_00005	70.8	455	129	1	1	455	1	451	2.51e-233	643
EABAIN_00010	AAKGEC_06440	99.7	380	1	0	1	380	1	380	6.40e-266	719
EABAIN_00015	AAKGEC_06435	99.5	1099	5	0	1	1099	1	1099	0.0	2098
EABAIN_00015	AANGNE_00015	61.6	1103	414	7	1	1094	1	1102	0.0	1320
EABAIN_00020	AAKGEC_06430	99.3	1203	9	0	1	1203	1	1203	0.0	2281
EABAIN_00020	LEAGNF_00795	64.9	1214	389	12	1	1201	1	1190	0.0	1477
EABAIN_00030	ONFANJ_08325	86.5	185	21	1	1	185	1	181	1.62e-106	300
EABAIN_00035	BGHOFK_05390	95.1	371	17	1	1	371	1	370	6.20e-250	678
EABAIN_00040	AAKGEC_06410	97.2	107	3	0	1	107	1	107	1.24e-69	200
EABAIN_00045	AJCMKJ_09415	76.8	112	26	0	1	112	1	112	2.59e-58	172
EABAIN_00050	AAKGEC_06400	57.2	663	277	3	1	656	1	663	4.52e-236	666
EABAIN_00050	ACNHAK_05535	29.3	694	447	14	1	655	1	689	2.21e-69	236
EABAIN_00050	AANGNE_08745	29.4	695	441	12	1	655	1	685	1.05e-68	234
EABAIN_00055	AAKGEC_06395	99.5	211	1	0	1	211	1	211	5.42e-146	402
EABAIN_00055	NIHKFI_08805	49.8	209	65	1	1	209	1	169	5.73e-59	180
EABAIN_00055	NPEGAB_08025	45.9	209	113	0	1	209	7	215	5.08e-55	171
EABAIN_00055	DOCKDI_10880	43.4	212	115	2	1	211	1	208	1.57e-53	168
EABAIN_00060	AANGNE_00035	76.8	185	43	0	1	185	4	188	3.50e-103	291
EABAIN_00065	DNKGCI_07370	81.3	1159	217	0	1	1159	1	1159	0.0	1888
EABAIN_00065	CMMBIF_01890	38.4	409	232	7	584	982	264	662	3.34e-73	254
EABAIN_00070	EKJHIG_00075	77.6	156	5	1	1	156	1	126	5.96e-71	206
EABAIN_00080	AAKGEC_06365	100	124	0	0	1	124	1	124	1.06e-78	224
EABAIN_00085	AAKGEC_06360	99.1	107	1	0	1	107	1	107	1.29e-71	205
EABAIN_00090	FGFHJG_12135	100	448	0	0	1	448	1	448	0.0	867
EABAIN_00090	AANGNE_00065	53.2	442	198	2	8	449	1	433	8.59e-163	463
EABAIN_00095	ABCLFC_00075	82.0	423	75	1	1	423	1	422	7.16e-250	682
EABAIN_00095	AGDPFD_00075	53.6	414	191	1	7	419	3	416	1.75e-151	432
EABAIN_00100	CJHCCN_08360	78.1	178	39	0	6	183	2	179	4.63e-97	276
EABAIN_00100	DNKGCI_07020	54.5	167	75	1	10	175	8	174	2.99e-62	187
EABAIN_00105	BNPKDP_00090	97.8	695	14	1	1	694	1	695	0.0	1294
EABAIN_00150	AAOIOD_00790	77.9	611	128	2	1	607	1	608	0.0	909
EABAIN_00155	AAKGEC_06290	99.8	645	1	0	1	645	1	645	0.0	1225
EABAIN_00155	AANGNE_04230	50.8	646	315	3	1	645	1	644	7.06e-220	624
EABAIN_00160	BGHOFK_05495	79.0	143	30	0	1	143	8	150	1.19e-81	234
EABAIN_00165	ABCLFC_00145	79.7	384	78	0	1	384	1	384	6.71e-223	611
EABAIN_00165	EHFDLC_06800	69.2	377	114	1	1	377	1	375	3.75e-181	505
EABAIN_00175	AIPJBK_03060	93.9	148	9	0	1	148	1	148	1.60e-102	287
EABAIN_00180	AAKGEC_06265	97.5	80	2	0	1	80	1	80	1.39e-58	170
EABAIN_00185	PHBBGM_08270	98.9	540	5	1	1	540	1	539	0.0	974
EABAIN_00190	AAKGEC_06255	99.4	173	1	0	1	173	1	173	3.69e-123	341
EABAIN_00190	AANGNE_02480	56.5	170	74	0	3	172	3	172	1.64e-64	192
EABAIN_00200	DDDLLA_05940	80.1	391	78	0	1	391	1	391	5.12e-225	617
EABAIN_00200	AAOIOD_01880	67.0	388	127	1	1	388	1	387	6.97e-189	525
EABAIN_00200	DNKGCI_05550	34.5	386	235	9	12	386	13	391	1.61e-69	221
EABAIN_00200	AANGNE_07435	35.2	398	239	10	1	386	1	391	1.68e-67	216
EABAIN_00205	LBKFJK_02205	78.3	253	53	1	1	251	1	253	2.17e-145	404
EABAIN_00210	ABJDJH_02575	95.2	293	14	0	1	293	1	293	7.09e-201	547
EABAIN_00220	GFNALM_06825	39.3	524	296	3	1	520	1	506	6.16e-118	354
EABAIN_00225	AAKGEC_06230	100	472	0	0	1	472	1	472	0.0	910
EABAIN_00230	IAFHMK_09250	75.2	549	104	10	1	532	1	534	4.62e-269	740
EABAIN_00235	AAKGEC_06220	100	326	0	0	1	326	1	326	1.09e-232	630
EABAIN_00240	MKICBC_12190	98.3	352	6	0	1	352	1	352	3.81e-254	689
EABAIN_00245	AAKGEC_06210	100	333	0	0	1	333	1	333	7.87e-250	674
EABAIN_00250	AAKGEC_06205	99.6	281	1	0	1	281	1	281	4.51e-207	562
EABAIN_00250	AANGNE_00225	53.7	242	110	1	35	276	17	256	5.44e-90	265
EABAIN_00255	DIBOGN_00045	79.6	216	44	0	1	216	49	264	1.59e-124	350
EABAIN_00255	CKLNFN_05800	63.5	211	76	1	1	211	10	219	1.96e-94	272
EABAIN_00260	BNBIEO_06530	89.1	340	37	0	1	340	1	340	3.62e-219	598
EABAIN_00265	AAKGEC_06190	99.3	145	1	0	1	145	1	145	5.33e-98	275
EABAIN_00265	DBFGIH_07110	63.9	144	52	0	1	144	1	144	2.00e-59	177
EABAIN_00270	CPLMAE_04040	98.6	440	3	1	1	437	1	440	2.50e-288	781
EABAIN_00275	BIHALF_08130	81.9	331	58	1	1	331	1	329	1.02e-184	509
EABAIN_00280	NOKDAP_05290	98.5	270	3	1	1	270	1	269	4.64e-192	523
EABAIN_00280	AANGNE_00255	47.6	267	140	0	1	267	1	267	2.77e-85	253
EABAIN_00285	AANGNE_00260	87.5	545	64	1	1	545	1	541	0.0	947
EABAIN_00285	AANGNE_04410	31.6	547	356	8	1	540	3	538	2.17e-82	266
EABAIN_00285	KCGGLB_01940	31.6	544	354	9	1	536	3	536	7.12e-80	259
