KMAKEL_00005	EAGKMD_04415	61.1	396	152	2	3	397	8	402	4.47e-172	484
KMAKEL_00035	IDAAGF_01625	53.4	481	200	9	3	475	277	741	5.02e-175	506
KMAKEL_00060	HPMMNG_01440	72.4	156	43	0	1	156	137	292	6.11e-88	255
KMAKEL_00080	LMAAGL_07260	42.3	208	119	1	6	213	3	209	6.55e-52	167
KMAKEL_00090	GEHMID_04080	37.6	234	132	5	1	229	1	225	1.92e-46	150
KMAKEL_00145	HMNLEO_03150	48.6	393	175	2	41	406	59	451	7.71e-127	370
KMAKEL_00145	MKABCP_10815	32.5	382	219	13	40	409	30	384	2.44e-44	155
KMAKEL_00160	PMOLLI_08705	38.9	252	139	4	1	244	48	292	6.21e-51	166
KMAKEL_00170	GBFPPP_02610	62.5	352	122	3	1	344	54	403	1.51e-155	439
KMAKEL_00175	MKABCP_10815	44.2	353	186	7	45	395	38	381	1.06e-89	273
KMAKEL_00180	KHMKPO_15140	34.9	498	322	1	35	532	26	521	1.79e-106	325
KMAKEL_00180	PHMEJC_20060	33.0	461	294	8	80	532	83	536	2.88e-76	246
KMAKEL_00190	GLAJCN_12950	67.6	870	282	0	1	870	1	870	0.0	1154
KMAKEL_00195	PHMEJC_03885	77.5	409	90	2	1	409	65	471	7.57e-241	660
KMAKEL_00230	KKGKIC_00675	64.6	178	59	3	1	175	1	177	2.76e-75	220
KMAKEL_00235	NJKLPJ_06960	73.5	446	117	1	1	445	42	487	6.45e-239	657
KMAKEL_00235	ODHFDB_02170	30.6	389	236	6	5	363	7	391	8.44e-48	168
KMAKEL_00245	ODHFDB_03390	54.8	199	88	1	3	199	4	202	4.56e-70	209
KMAKEL_00255	GLACJI_08370	46.4	295	155	2	1	293	1	294	8.22e-83	248
KMAKEL_00260	JPFHKD_11655	53.9	607	251	5	1	579	7	612	4.54e-224	630
KMAKEL_00265	IMJCGK_11625	58.1	515	214	2	1	514	1	514	4.24e-220	614
KMAKEL_00265	OBHJLJ_05995	33.5	532	313	9	3	507	4	521	1.78e-82	266
KMAKEL_00265	LJALIN_17780	29.7	519	336	7	3	507	50	553	2.57e-70	232
KMAKEL_00265	EHHHNJ_03925	27.5	513	321	9	3	508	3	471	7.98e-55	190
KMAKEL_00270	GNBNBP_18980	39.2	451	250	5	4	443	2	439	5.80e-109	327
KMAKEL_00275	OJBOFE_06605	44.1	814	429	7	8	800	81	889	6.02e-250	715
KMAKEL_00275	GMHKEG_05155	25.0	836	387	31	6	732	12	716	1.12e-51	190
KMAKEL_00280	FKJBDL_04740	65.1	688	240	0	1	688	42	729	0.0	915
KMAKEL_00280	JIBNCO_01295	35.7	695	429	7	4	682	37	729	1.96e-155	464
KMAKEL_00285	PFKIPP_17705	52.9	365	166	4	3	363	5	367	2.75e-127	366
KMAKEL_00290	FMAOBM_01890	64.8	435	139	3	2	422	5	439	3.94e-197	549
KMAKEL_00315	KMMJBO_08230	68.0	338	108	0	1	338	1	338	1.71e-173	484
KMAKEL_00320	FMAOBM_02935	62.0	245	87	3	1	239	1	245	2.57e-107	307
KMAKEL_00340	FLKHEJ_00860	50.2	448	212	7	3	449	2	439	1.89e-140	406
KMAKEL_00360	MGCPIK_11245	48.0	227	118	0	336	562	45	271	1.04e-67	218
KMAKEL_00360	JAFONP_12205	28.5	544	379	7	30	568	66	604	2.18e-62	213
KMAKEL_00360	OEDLLD_08805	42.8	285	159	3	291	571	442	726	3.53e-60	209
KMAKEL_00360	KAJCKN_09590	39.3	252	150	1	322	570	320	571	9.04e-55	191
KMAKEL_00360	NDBPJJ_01855	27.5	466	325	4	86	538	96	561	1.88e-44	162
KMAKEL_00360	KMMJBO_11065	34.2	228	148	1	336	561	370	597	1.10e-40	152
KMAKEL_00365	MGCPIK_11245	50.7	278	136	1	302	579	6	282	2.02e-92	282
KMAKEL_00365	KAJCKN_09590	27.4	547	368	11	43	573	35	568	5.19e-56	194
KMAKEL_00365	OEDLLD_08805	32.9	377	244	5	205	575	351	724	9.21e-55	194
KMAKEL_00370	NEEMKD_10235	27.3	513	319	12	10	474	6	512	4.38e-48	174
