BPNJPA_00090	OHPCOF_10190	43.8	406	223	4	5	407	6	409	6.07e-110	325
BPNJPA_00100	DKAAEG_05225	41.7	278	156	4	1	276	1	274	9.27e-66	203
BPNJPA_00120	AOOCMJ_11975	53.4	410	173	3	2	398	3	407	2.53e-132	384
BPNJPA_00125	BEHLNB_01715	45.1	428	203	6	46	472	3	399	1.55e-110	330
BPNJPA_00130	PPPHGA_25390	55.6	764	216	3	7	647	9	772	3.24e-272	762
BPNJPA_00130	OJBOFE_04935	34.9	677	395	15	4	651	23	682	2.18e-114	354
BPNJPA_00130	FCAKMF_01695	33.0	669	420	16	5	655	8	666	4.64e-106	332
BPNJPA_00135	JIBNCO_15410	56.4	236	103	0	11	246	19	254	1.76e-83	253
BPNJPA_00145	ONBPBO_06850	47.2	411	188	6	3	392	3	405	7.29e-118	351
BPNJPA_00175	PPPHGA_13235	62.7	735	211	7	1	673	1	734	8.66e-312	862
BPNJPA_00175	ENNKMM_10645	29.4	469	259	12	5	445	56	480	1.93e-55	197
BPNJPA_00190	IDAAGF_13140	46.0	350	179	4	38	380	79	425	1.08e-96	291
BPNJPA_00200	CFELJI_01420	47.5	314	149	2	5	317	5	303	8.09e-89	264
BPNJPA_00205	BKEOOB_02685	46.8	222	118	0	2	223	4	225	1.03e-67	204
BPNJPA_00205	LKLDMN_19325	39.8	216	122	4	2	213	4	215	4.91e-49	156
BPNJPA_00210	LCBCLP_15410	43.6	358	199	3	1	358	1	355	2.04e-99	295
BPNJPA_00210	IDNIFB_04595	39.0	351	210	3	8	355	7	356	9.67e-87	263
BPNJPA_00220	DDOCLK_06550	66.4	521	172	1	12	529	28	548	2.39e-259	716
BPNJPA_00255	CHFKLB_13610	44.2	1240	622	17	3	1192	4	1223	0.0	940
BPNJPA_00255	NKCJOK_09390	37.0	1314	701	19	3	1194	4	1312	9.71e-258	764
BPNJPA_00260	NPLHCN_07855	40.3	1178	616	13	2	1101	18	1186	1.81e-297	860
BPNJPA_00275	IDJOEI_06160	36.7	264	141	6	20	269	19	270	1.09e-58	185
BPNJPA_00315	ANGKFO_08925	41.9	210	118	2	9	217	23	229	2.29e-48	155
BPNJPA_00335	IMMPMF_02225	55.8	231	96	3	1	230	1	226	1.08e-84	248
BPNJPA_00385	IHHBLC_12520	43.5	269	150	1	5	271	6	274	4.67e-71	216
BPNJPA_00395	BDLJCC_11630	42.7	323	168	5	54	360	101	422	6.63e-69	219
BPNJPA_00400	APHOBL_08810	43.9	214	118	2	5	216	11	224	3.23e-60	185
