MAHDIM_00005	ABCBPP_13855	100	398	0	0	1	398	1	398	4.55e-291	784
MAHDIM_00005	AAKGEC_05560	32.3	375	235	9	18	385	4	366	1.43e-54	182
MAHDIM_00005	AAOIOD_01845	31.7	378	236	9	17	385	7	371	2.96e-50	170
MAHDIM_00010	CLAPNJ_12005	87.4	183	22	1	1	183	1	182	5.27e-112	313
MAHDIM_00020	ABIMCM_02060	99.6	229	1	0	1	229	1	229	1.74e-160	440
MAHDIM_00020	ABCBPP_11185	55.3	217	97	0	13	229	6	222	3.60e-79	234
MAHDIM_00025	ABIMCM_02065	100	182	0	0	1	182	1	182	4.98e-130	359
MAHDIM_00035	ABIMCM_02075	99.7	620	2	0	1	620	1	620	0.0	1159
MAHDIM_00035	CGMKCF_08225	60.6	619	238	3	6	619	1	618	7.88e-257	717
MAHDIM_00035	ABIMCM_08870	34.7	626	368	11	24	618	90	705	5.09e-112	348
MAHDIM_00035	AAOIOD_03725	33.9	563	330	13	76	616	136	678	6.44e-86	279
MAHDIM_00035	AAKGEC_02970	28.8	605	404	9	20	616	7	592	2.01e-74	246
MAHDIM_00035	AANGNE_03555	30.2	577	346	15	20	564	96	647	1.15e-71	241
MAHDIM_00035	LDJGMM_06975	31.9	492	311	12	90	565	138	621	1.43e-71	241
MAHDIM_00035	PFILNK_05065	33.3	484	275	11	92	565	147	592	3.27e-69	233
MAHDIM_00035	EMELHB_12155	35.5	440	253	7	198	620	166	591	4.14e-69	232
MAHDIM_00035	DDDLLA_07615	28.2	482	313	12	104	556	92	569	2.69e-43	162
MAHDIM_00040	ABCBPP_13010	77.0	100	23	0	1	100	1	100	6.33e-53	157
MAHDIM_00060	BNFMAL_03720	97.0	201	5	1	1	201	1	200	2.89e-129	358
MAHDIM_00085	OMGJCD_06805	87.7	114	14	0	1	114	63	176	8.44e-73	211
MAHDIM_00100	KBGOAJ_11810	97.3	148	1	1	1	148	1	145	7.23e-95	267
MAHDIM_00110	ABCBPP_13830	99.1	316	3	0	1	316	1	316	1.58e-220	599
MAHDIM_00110	ACDDAG_08405	31.7	300	197	3	13	312	20	311	3.38e-44	150
MAHDIM_00120	AECHFI_10075	76.8	522	121	0	1	522	18	539	8.04e-298	813
MAHDIM_00120	ABCBPP_03670	40.5	516	276	8	8	507	10	510	4.92e-130	385
MAHDIM_00125	ABNNBP_04380	96.2	1025	39	0	1	1025	93	1117	0.0	1899
MAHDIM_00125	ABJDJH_07410	66.0	1022	346	1	4	1025	3	1023	0.0	1327
MAHDIM_00125	IFOGML_00585	33.2	756	396	25	23	746	19	697	2.13e-91	310
MAHDIM_00130	FBGFOD_12170	94.8	192	10	0	1	192	1	192	8.73e-118	329
MAHDIM_00135	PLIKPJ_04865	76.5	383	89	1	1	383	1	382	4.12e-201	555
MAHDIM_00135	CEPOIM_14095	64.3	389	133	3	1	383	1	389	1.40e-165	466
MAHDIM_00135	BCGFPE_12640	54.3	359	162	1	19	375	15	373	2.92e-127	368
MAHDIM_00145	IFEKLA_12825	96.7	181	6	0	1	181	1	181	3.75e-125	348
MAHDIM_00150	FLCEDE_07060	91.5	211	14	2	1	207	1	211	1.70e-132	367
MAHDIM_00155	AAOIOD_07375	97.3	410	11	0	1	410	1	410	3.78e-264	717
MAHDIM_00160	AAOIOD_07370	98.3	121	2	0	1	121	1	121	7.28e-80	227
MAHDIM_00175	BLCAGE_08900	99.0	194	2	0	1	194	40	233	1.19e-139	387
MAHDIM_00180	ABIMCM_06435	98.9	525	6	0	1	525	11	535	0.0	965
MAHDIM_00180	CJHCCN_08915	73.6	503	128	2	15	517	10	507	5.78e-253	698
MAHDIM_00185	ABCLFC_13565	98.6	145	2	0	1	145	1	145	4.38e-97	273
MAHDIM_00190	AGDPFD_05475	54.1	268	123	0	13	280	232	499	9.94e-97	291
MAHDIM_00205	ABCBPP_13020	52.7	150	71	0	1	150	1	150	4.84e-48	152
MAHDIM_00215	AGDPFD_05475	51.8	220	103	2	1	218	3	221	4.18e-64	204
MAHDIM_00225	ABCBPP_13890	99.8	559	1	0	1	559	1	559	0.0	1133
MAHDIM_00230	FIJOGA_03665	87.4	230	23	1	1	224	1	230	3.80e-149	412
MAHDIM_00235	BAFDFF_13225	95.8	191	8	0	1	191	1	191	6.77e-127	352
MAHDIM_00240	LEOBIF_13600	100	136	0	0	1	136	1	136	8.74e-87	246
MAHDIM_00245	BEGLKA_14200	94.9	136	3	1	1	136	1	132	1.13e-87	248
MAHDIM_00250	ABCBPP_13865	99.8	413	1	0	1	413	1	413	2.65e-293	791
MAHDIM_00255	FIJOGA_03665	93.5	138	9	0	1	138	75	212	7.99e-94	268
MAHDIM_00275	ILDBOH_06115	38.7	938	497	19	1	921	1	877	2.74e-186	583
MAHDIM_00280	ABIMCM_08865	100	119	0	0	1	119	1	119	1.17e-84	239
MAHDIM_00285	ABIMCM_08870	99.7	705	2	0	1	705	1	705	0.0	1298
MAHDIM_00285	AAOIOD_03725	36.8	590	353	8	118	703	105	678	2.11e-119	369
MAHDIM_00285	ABIMCM_02075	34.9	627	361	12	90	703	24	616	3.69e-109	341
MAHDIM_00285	CGMKCF_08225	36.9	510	299	8	144	651	67	555	3.47e-102	323
MAHDIM_00285	AANGNE_03555	28.9	730	454	17	5	705	1	694	3.76e-84	277
MAHDIM_00285	BGHOFK_01575	28.2	751	450	20	5	705	1	712	7.90e-78	260
MAHDIM_00285	EMELHB_12155	35.8	439	261	8	270	702	163	586	1.61e-77	256
MAHDIM_00285	AANGNE_00315	29.8	547	358	6	130	676	45	565	9.56e-76	252
MAHDIM_00285	AAKGEC_02970	28.2	581	377	11	84	663	11	552	2.26e-67	229
MAHDIM_00285	DDDLLA_07615	27.9	516	333	14	182	676	98	595	8.39e-40	152
MAHDIM_00290	FIJOGA_03665	77.4	230	46	1	1	224	1	230	2.07e-130	364
MAHDIM_00295	HNNKEJ_00210	50.9	631	300	6	78	702	109	735	4.82e-205	592
MAHDIM_00295	BIHALF_08510	43.5	618	326	7	80	679	177	789	1.27e-162	486
MAHDIM_00295	BLCAGE_01905	43.0	616	332	6	80	679	177	789	7.11e-162	484
MAHDIM_00295	BGHOFK_00325	37.8	794	367	12	2	675	46	832	2.84e-158	476
MAHDIM_00330	CEPOIM_14095	72.1	390	103	3	1	385	1	389	5.40e-192	533
MAHDIM_00330	PLIKPJ_04865	69.6	385	114	2	1	385	1	382	3.58e-186	518
MAHDIM_00330	BCGFPE_12640	55.1	379	162	2	1	377	1	373	1.48e-135	389
MAHDIM_00370	LJBFKD_08725	89.3	112	12	0	1	112	1	112	2.18e-65	191
MAHDIM_00380	PLIKPJ_04865	74.7	383	96	1	3	385	1	382	1.93e-199	552
MAHDIM_00380	CEPOIM_14095	66.8	385	118	3	8	385	8	389	2.06e-167	471
MAHDIM_00380	BCGFPE_12640	54.1	377	167	2	3	377	1	373	5.14e-125	363
MAHDIM_00430	AAKGEC_06445	99.8	455	1	0	1	455	1	455	0.0	889
MAHDIM_00430	AANGNE_00005	70.8	455	129	1	1	455	1	451	2.51e-233	643
MAHDIM_00435	AAKGEC_06440	99.7	380	1	0	1	380	1	380	6.40e-266	719
MAHDIM_00440	AAKGEC_06435	99.5	1099	5	0	1	1099	1	1099	0.0	2098
MAHDIM_00440	AANGNE_00015	61.6	1103	414	7	1	1094	1	1102	0.0	1320
MAHDIM_00445	AAKGEC_06430	99.3	1203	9	0	1	1203	1	1203	0.0	2281
MAHDIM_00445	LEAGNF_00795	64.9	1214	389	12	1	1201	1	1190	0.0	1477
MAHDIM_00455	ONFANJ_08325	86.5	185	21	1	1	185	1	181	1.62e-106	300
MAHDIM_00460	BGHOFK_05390	95.1	371	17	1	1	371	1	370	6.20e-250	678
MAHDIM_00465	AAKGEC_06410	97.2	107	3	0	1	107	1	107	1.24e-69	200
MAHDIM_00470	AJCMKJ_09415	76.8	112	26	0	1	112	1	112	2.59e-58	172
MAHDIM_00475	AAKGEC_06400	57.2	663	277	3	1	656	1	663	4.52e-236	666
MAHDIM_00475	ACNHAK_05535	29.3	694	447	14	1	655	1	689	2.21e-69	236
MAHDIM_00475	AANGNE_08745	29.4	695	441	12	1	655	1	685	1.05e-68	234
MAHDIM_00480	AAKGEC_06395	99.5	211	1	0	1	211	1	211	5.42e-146	402
MAHDIM_00480	NIHKFI_08805	49.8	209	65	1	1	209	1	169	5.73e-59	180
MAHDIM_00480	NPEGAB_08025	45.9	209	113	0	1	209	7	215	5.08e-55	171
MAHDIM_00480	DOCKDI_10880	43.4	212	115	2	1	211	1	208	1.57e-53	168
MAHDIM_00485	AANGNE_00035	76.8	185	43	0	1	185	4	188	3.50e-103	291
MAHDIM_00490	DNKGCI_07370	81.3	1159	217	0	1	1159	1	1159	0.0	1888
MAHDIM_00490	CMMBIF_01890	38.4	409	232	7	584	982	264	662	3.34e-73	254
MAHDIM_00495	EKJHIG_00075	77.6	156	5	1	1	156	1	126	5.96e-71	206
MAHDIM_00505	AAKGEC_06365	100	124	0	0	1	124	1	124	1.06e-78	224
MAHDIM_00510	AAKGEC_06360	99.1	107	1	0	1	107	1	107	1.29e-71	205
MAHDIM_00515	FGFHJG_12135	100	448	0	0	1	448	1	448	0.0	867
MAHDIM_00515	AANGNE_00065	53.2	442	198	2	8	449	1	433	8.59e-163	463
MAHDIM_00520	ABCLFC_00075	82.0	423	75	1	1	423	1	422	7.16e-250	682
MAHDIM_00520	AGDPFD_00075	53.6	414	191	1	7	419	3	416	1.75e-151	432
MAHDIM_00525	CJHCCN_08360	78.1	178	39	0	6	183	2	179	4.63e-97	276
MAHDIM_00525	DNKGCI_07020	54.5	167	75	1	10	175	8	174	2.99e-62	187
MAHDIM_00530	BNPKDP_00090	97.8	695	14	1	1	694	1	695	0.0	1294
MAHDIM_00575	AAOIOD_00790	77.9	611	128	2	1	607	1	608	0.0	909
MAHDIM_00580	AAKGEC_06290	99.8	645	1	0	1	645	1	645	0.0	1225
MAHDIM_00580	AANGNE_04230	50.8	646	315	3	1	645	1	644	7.06e-220	624
MAHDIM_00585	BGHOFK_05495	79.0	143	30	0	1	143	8	150	1.19e-81	234
MAHDIM_00590	ABCLFC_00145	79.7	384	78	0	1	384	1	384	6.71e-223	611
MAHDIM_00590	EHFDLC_06800	69.2	377	114	1	1	377	1	375	3.75e-181	505
MAHDIM_00600	AIPJBK_03060	93.9	148	9	0	1	148	1	148	1.60e-102	287
MAHDIM_00605	AAKGEC_06265	97.5	80	2	0	1	80	1	80	1.39e-58	170
MAHDIM_00610	PHBBGM_08270	98.9	540	5	1	1	540	1	539	0.0	974
MAHDIM_00615	AAKGEC_06255	99.4	173	1	0	1	173	1	173	3.69e-123	341
MAHDIM_00615	AANGNE_02480	56.5	170	74	0	3	172	3	172	1.64e-64	192
MAHDIM_00625	DDDLLA_05940	80.1	391	78	0	1	391	1	391	5.12e-225	617
MAHDIM_00625	AAOIOD_01880	67.0	388	127	1	1	388	1	387	6.97e-189	525
MAHDIM_00625	DNKGCI_05550	34.5	386	235	9	12	386	13	391	1.61e-69	221
MAHDIM_00625	AANGNE_07435	35.2	398	239	10	1	386	1	391	1.68e-67	216
MAHDIM_00630	LBKFJK_02205	78.3	253	53	1	1	251	1	253	2.17e-145	404
