MAHDIM_00005	ABCBPP_13855	100	398	0	0	1	398	1	398	4.32e-290	784
MAHDIM_00005	BGHOFK_09310	65.9	396	135	0	1	396	1	396	3.91e-197	549
MAHDIM_00005	AAKGEC_05560	32.3	375	235	9	18	385	4	366	1.36e-53	182
MAHDIM_00005	DNKGCI_01305	30.7	384	252	7	17	397	9	381	1.42e-51	176
MAHDIM_00005	AAOIOD_01845	31.7	378	236	9	17	385	7	371	2.81e-49	170
MAHDIM_00005	NJGMDJ_13390	100	77	0	0	1	77	1	77	1.03e-43	154
MAHDIM_00010	CLAPNJ_12005	87.4	183	22	1	1	183	1	182	5.01e-111	313
MAHDIM_00010	HKMGEG_01330	95.5	110	5	0	5	114	18	127	3.39e-72	214
MAHDIM_00010	PHBBGM_11795	46.4	183	96	1	1	183	1	181	3.91e-48	154
MAHDIM_00015	BJNLFJ_09035	100	96	0	0	1	96	1	96	5.05e-63	185
MAHDIM_00020	ABIMCM_02060	99.6	229	1	0	1	229	1	229	1.65e-159	440
MAHDIM_00020	HNNKEJ_00890	65.1	218	76	0	12	229	13	230	3.65e-101	292
MAHDIM_00020	ABNNBP_08565	61.9	218	83	0	12	229	12	229	1.89e-91	268
MAHDIM_00020	AGDPFD_04335	59.2	218	88	1	13	229	14	231	1.09e-88	261
MAHDIM_00020	BGHOFK_02030	56.0	218	96	0	12	229	3	220	5.16e-82	243
MAHDIM_00020	ABCBPP_11185	55.3	217	97	0	13	229	6	222	3.43e-78	234
MAHDIM_00020	EIKFFD_03615	48.1	214	111	0	13	226	5	218	6.92e-65	200
MAHDIM_00020	ABIMCM_09380	43.9	205	112	1	15	216	6	210	5.49e-57	180
MAHDIM_00020	DBFGIH_03965	40.5	215	127	1	12	225	3	217	4.89e-52	167
MAHDIM_00020	ABIMCM_03265	53.1	160	75	0	70	229	239	398	2.44e-50	168
MAHDIM_00020	GKALEM_12305	40.6	207	119	2	15	218	6	211	5.24e-46	152
MAHDIM_00025	ABIMCM_02065	100	182	0	0	1	182	1	182	4.74e-129	359
MAHDIM_00025	AGDPFD_04340	67.2	177	58	0	2	178	1	177	2.82e-79	233
MAHDIM_00025	ABCLFC_07650	60.7	178	70	0	2	179	1	178	1.39e-72	216
MAHDIM_00025	HNNKEJ_00885	55.9	179	79	0	1	179	1	179	8.07e-63	191
MAHDIM_00035	ABIMCM_02075	99.7	620	2	0	1	620	1	620	0.0	1159
MAHDIM_00035	DIBOGN_04755	70.2	614	182	1	8	620	3	616	1.89e-301	832
MAHDIM_00035	AGDPFD_04350	68.4	621	188	3	6	618	1	621	3.39e-299	826
MAHDIM_00035	HNNKEJ_00865	64.6	615	206	3	8	618	4	610	1.03e-267	746
MAHDIM_00035	BGHOFK_08910	62.5	626	219	3	6	620	3	623	5.07e-264	737
MAHDIM_00035	CGMKCF_08225	60.6	619	238	3	6	619	1	618	7.49e-256	717
MAHDIM_00035	BGCJLL_07025	54.8	621	266	4	9	620	2	616	1.96e-224	637
MAHDIM_00035	EIKFFD_03600	52.4	620	281	3	9	620	2	615	9.96e-213	606
MAHDIM_00035	ANFPEE_11195	35.7	619	366	12	20	619	162	767	3.67e-114	358
MAHDIM_00035	ABIMCM_08870	34.7	626	368	11	24	618	90	705	4.84e-111	348
MAHDIM_00035	ABIMCM_03265	67.6	238	77	0	6	243	1	238	2.25e-102	316
MAHDIM_00035	PKGHFF_07395	34.8	578	345	11	63	619	47	613	9.10e-94	300
MAHDIM_00035	DNKGCI_09585	33.0	576	347	16	23	565	14	583	9.81e-91	293
MAHDIM_00035	LBKFJK_08485	31.5	577	353	16	20	565	18	583	4.18e-89	289
MAHDIM_00035	DDDLLA_02925	32.5	566	348	11	75	619	77	629	1.64e-88	287
MAHDIM_00035	FFPGDJ_00115	35.4	556	323	15	90	618	271	817	5.34e-88	290
MAHDIM_00035	ACIHME_07560	32.3	563	343	12	34	565	34	589	1.84e-86	282
MAHDIM_00035	AAOIOD_03725	33.9	563	330	13	76	616	136	678	6.13e-85	279
MAHDIM_00035	OFBCLB_07720	34.6	497	297	11	90	565	97	586	8.54e-85	278
MAHDIM_00035	FFPGDJ_00105	32.8	577	352	11	65	620	86	647	2.49e-83	274
MAHDIM_00035	CNLKLD_04120	32.3	560	344	12	72	615	71	611	1.41e-80	266
MAHDIM_00035	CNLKLD_05200	31.2	561	359	9	64	616	51	592	9.32e-76	252
MAHDIM_00035	AAKGEC_02970	28.8	605	404	9	20	616	7	592	1.91e-73	246
MAHDIM_00035	CNLKLD_07600	31.2	529	314	13	62	564	147	651	8.68e-72	244
MAHDIM_00035	IAFHMK_00280	29.7	603	354	15	9	564	89	668	9.18e-71	242
MAHDIM_00040	ABCBPP_13010	77.0	100	23	0	1	100	1	100	6.02e-52	157
MAHDIM_00060	BNFMAL_03720	97.0	201	5	1	1	201	1	200	2.75e-128	358
MAHDIM_00060	FGEEDJ_05435	68.2	201	7	1	1	201	1	144	9.95e-84	244
MAHDIM_00060	CCDPJE_10315	60.1	198	78	1	1	197	1	198	2.59e-73	219
MAHDIM_00060	BOKJIE_01675	61.8	165	63	0	1	165	1	165	5.86e-59	182
MAHDIM_00085	BCIBOL_12670	95.6	114	5	0	1	114	265	378	5.85e-76	228
MAHDIM_00085	OMGJCD_06805	87.7	114	14	0	1	114	63	176	8.03e-72	211
MAHDIM_00085	ABCLFC_01750	65.8	114	39	0	1	114	86	199	7.71e-56	171
MAHDIM_00095	AGKELP_12220	98.5	196	3	0	1	196	1	196	2.69e-135	376
MAHDIM_00095	BCIBOL_12670	93.8	192	12	0	1	192	1	192	3.06e-120	345
MAHDIM_00100	KBGOAJ_11810	97.3	148	1	1	1	148	1	145	6.88e-94	267
MAHDIM_00100	BGCJLL_06195	76.1	109	26	0	7	115	7	115	1.55e-54	167
MAHDIM_00110	ABCBPP_13830	99.1	316	3	0	1	316	1	316	1.50e-219	599
MAHDIM_00110	BGHOFK_10045	32.2	317	208	4	1	316	6	316	4.83e-51	171
MAHDIM_00110	ACDDAG_08405	31.7	300	197	3	13	312	20	311	3.21e-43	150
MAHDIM_00110	BGHOFK_00980	31.6	291	189	3	27	313	30	314	3.37e-43	150
MAHDIM_00115	CBIMAL_12595	100	400	0	0	1	400	1	400	1.58e-293	793
MAHDIM_00115	JNOONO_12985	67.8	410	118	5	2	400	1	407	3.45e-183	514
MAHDIM_00115	PHBCNO_03090	68.6	408	113	4	2	400	1	402	9.54e-182	510
MAHDIM_00115	BMHNLI_09790	67.1	414	102	9	2	400	8	402	2.43e-177	499
MAHDIM_00115	EGFJBH_00030	66.7	408	122	5	2	400	8	410	6.13e-175	493
MAHDIM_00115	OFINAI_12250	68.2	409	112	6	2	400	8	408	4.65e-174	491
MAHDIM_00115	CCHDGN_04245	65.6	421	108	5	2	400	1	406	6.16e-174	491
MAHDIM_00115	NAFEHP_01750	65.7	408	100	9	2	400	8	384	1.72e-163	463
MAHDIM_00115	LLNOII_00210	64.7	388	124	5	1	379	1	384	2.06e-161	459
MAHDIM_00115	ALBBCB_10910	68.5	365	107	5	43	400	1	364	1.24e-158	450
MAHDIM_00115	BKOEEG_14070	96.9	196	6	0	5	200	229	424	3.79e-130	380
MAHDIM_00115	IKDNFJ_01625	94.4	198	11	0	202	399	2	199	2.36e-128	374
MAHDIM_00115	GIHCPC_12300	94.4	198	11	0	202	399	2	199	3.76e-128	374
MAHDIM_00115	PLCKHO_12275	95.4	196	9	0	5	200	211	406	3.88e-128	374
MAHDIM_00115	GBIGPN_06830	95.9	196	8	0	5	200	201	396	3.95e-128	374
MAHDIM_00115	DDLDKC_02555	94.4	198	11	0	202	399	2	199	4.15e-128	374
MAHDIM_00115	BHKCDL_04010	95.4	194	9	0	206	399	4	197	1.10e-127	372
MAHDIM_00115	BKOEEG_13980	95.4	194	9	0	206	399	4	197	1.79e-126	370
MAHDIM_00115	BPNNAG_09610	51.5	410	169	9	2	400	16	406	4.92e-126	369
MAHDIM_00115	HHKMPO_04085	70.6	255	75	0	146	400	101	355	2.37e-124	363
MAHDIM_00115	DKACCG_02850	47.4	418	199	7	2	400	1	416	4.67e-113	336
MAHDIM_00115	KCPOOK_10030	46.5	415	198	10	1	400	1	406	1.66e-105	317
MAHDIM_00115	FDILLL_09830	46.4	412	199	8	1	400	1	402	1.66e-104	314
MAHDIM_00115	BDNBEJ_04140	46.0	415	205	8	2	400	1	412	4.54e-104	313
MAHDIM_00115	KFAIEG_00835	42.2	415	218	10	2	400	1	409	2.46e-88	273
MAHDIM_00120	AECHFI_10075	76.8	522	121	0	1	522	18	539	7.65e-297	813
MAHDIM_00120	GNOKMM_09825	59.3	516	207	1	1	513	1	516	4.27e-211	595
MAHDIM_00120	ABCLFC_06755	45.6	528	251	11	2	507	4	517	1.02e-147	434
MAHDIM_00120	ABCBPP_03670	40.5	516	276	8	8	507	10	510	4.68e-129	385
MAHDIM_00120	ADJCAM_01185	46.5	497	240	11	5	482	7	496	9.60e-128	393
MAHDIM_00120	HJMHNM_09160	43.1	496	251	10	5	483	6	487	1.85e-119	373
MAHDIM_00120	CEHNAA_06275	100	184	0	0	348	531	1	184	3.99e-119	348
MAHDIM_00120	AGINCK_07895	37.6	497	283	12	5	487	10	493	3.29e-109	335
MAHDIM_00120	LOPDNE_09255	37.7	509	269	15	5	489	20	504	1.33e-99	310
MAHDIM_00120	BDGMGM_09815	43.6	399	185	11	152	528	27	407	1.90e-91	285
MAHDIM_00120	JAFLJO_06530	69.9	176	53	0	1	176	1	176	4.12e-83	256
MAHDIM_00120	OBEKJK_00975	37.4	495	238	17	8	482	11	453	1.16e-77	261
MAHDIM_00125	ABNNBP_04380	96.2	1025	39	0	1	1025	93	1117	0.0	1899
MAHDIM_00125	ABJDJH_07410	66.0	1022	346	1	4	1025	3	1023	0.0	1327
MAHDIM_00125	LBKFJK_04750	66.3	1023	342	3	4	1025	3	1023	0.0	1307
MAHDIM_00125	BPLFFK_01875	32.6	838	447	27	22	817	27	788	3.20e-98	333
MAHDIM_00125	GGNLIA_05945	33.2	784	427	27	22	781	25	735	9.85e-97	328
MAHDIM_00125	IFOGML_00585	33.2	756	396	25	23	746	19	697	2.03e-90	310
MAHDIM_00125	HJMHNM_09915	30.7	742	427	24	56	749	59	761	2.02e-84	295
MAHDIM_00125	EHOIIB_08955	30.6	765	422	27	33	747	44	749	9.63e-84	292
MAHDIM_00125	AGINCK_07865	29.8	792	448	27	4	772	33	739	3.24e-76	271
MAHDIM_00125	AGKELP_12245	97.5	121	3	0	1	121	1	121	8.85e-72	236
MAHDIM_00125	DABPFD_01525	29.2	764	408	26	46	762	53	730	2.76e-70	253
