NOEMGP_00005	GCDEGP_08150	65.9	302	103	0	63	364	96	397	5.85e-134	385
NOEMGP_00015	FMAOBM_01890	59.8	435	162	3	2	423	5	439	1.79e-174	491
NOEMGP_00020	PFKIPP_17705	49.6	367	179	3	1	363	1	365	8.23e-117	340
NOEMGP_00025	LKEOCB_02500	49.4	237	120	0	97	333	29	265	6.69e-75	228
NOEMGP_00030	FKJBDL_04740	69.4	696	209	2	1	696	42	733	0.0	981
NOEMGP_00030	JIBNCO_01295	37.5	694	422	5	4	686	37	729	3.83e-159	473
NOEMGP_00050	ANOIGO_11635	41.3	567	325	5	1	567	1	559	8.04e-151	442
NOEMGP_00055	LPAOAJ_11445	60.6	393	152	3	1	393	21	410	1.28e-175	492
NOEMGP_00115	OFOEJC_06820	37.9	285	176	1	2	286	11	294	7.14e-60	189
NOEMGP_00140	JHFIBJ_16095	49.9	587	276	3	4	577	2	583	1.34e-193	567
NOEMGP_00140	AHNHLJ_13685	43.7	567	305	6	5	571	4	556	2.70e-159	463
NOEMGP_00145	NEEMKD_07245	55.0	584	248	2	2	570	21	604	4.45e-236	662
NOEMGP_00170	MIMOKC_12200	57.5	134	55	2	4	136	2	134	7.98e-51	155
NOEMGP_00175	IEJJIF_12120	47.6	433	220	4	1	427	1	432	1.68e-129	381
NOEMGP_00190	EGEPOE_05940	44.7	235	124	1	1	235	1	229	7.92e-58	180
NOEMGP_00210	OJBOFE_06605	48.8	823	394	10	1	803	74	889	3.28e-282	798
NOEMGP_00240	OODMEK_16380	41.5	212	122	1	1	210	1	212	7.72e-49	157
NOEMGP_00245	NKHCPN_04385	46.5	297	156	2	71	366	35	329	6.82e-97	288
NOEMGP_00250	OPCCIN_12590	35.7	241	155	0	6	246	38	278	7.79e-55	174
NOEMGP_00280	LKAFFP_11195	47.6	250	122	3	15	264	5	245	4.36e-69	211
NOEMGP_00285	MKHMMK_06820	66.9	148	49	0	1	148	17	164	3.85e-72	211
NOEMGP_00290	ACMOBE_04080	45.0	766	406	5	7	763	2	761	1.97e-235	672
NOEMGP_00290	CFELJI_13150	25.9	784	446	22	41	744	246	974	8.28e-43	163
NOEMGP_00305	OEKCMO_04465	47.3	577	301	3	17	593	19	592	1.35e-185	533
NOEMGP_00315	AAIDMG_03830	31.7	278	178	5	40	310	43	315	8.64e-47	158
NOEMGP_00325	CCDOAK_00015	34.9	504	316	5	2	498	26	524	3.62e-97	300
NOEMGP_00325	IOBNAI_13140	47.7	214	109	2	288	499	1	213	6.26e-60	193
NOEMGP_00325	MIKFNA_15845	38.7	225	130	3	274	496	14	232	4.54e-47	160
NOEMGP_00330	HDOOEE_06365	39.1	348	185	3	5	327	80	425	1.93e-75	234
NOEMGP_00355	OLKGPM_00030	41.2	396	233	0	1	396	1	396	9.02e-105	313
NOEMGP_00360	PMOLLI_04005	73.7	190	50	0	1	190	37	226	5.44e-99	282
NOEMGP_00365	BEHLNB_01715	44.2	405	210	6	10	405	5	402	1.81e-108	322
NOEMGP_00370	DEAMOH_14925	55.9	778	323	7	8	771	55	826	1.70e-286	807
NOEMGP_00395	MGCPIK_03735	52.9	172	79	2	1	170	1	172	4.51e-61	184
NOEMGP_00400	OGFFFB_05795	61.1	378	147	0	1	378	36	413	3.18e-160	453
NOEMGP_00440	NKDPLI_00055	42.1	546	285	5	10	546	14	537	1.78e-144	426
NOEMGP_00485	INNILH_21185	51.8	514	245	2	1	513	10	521	1.70e-185	526
NOEMGP_00490	JFOKOO_10025	54.3	738	306	8	30	759	23	737	1.53e-271	763
NOEMGP_00500	EFDFGM_07515	38.8	353	200	6	1	339	1	351	3.91e-83	252
NOEMGP_00505	JCMKKN_10135	49.1	807	393	6	1	805	1	791	4.98e-273	771
NOEMGP_00510	NPLHCN_14260	30.1	730	468	10	251	972	138	833	7.78e-99	348
NOEMGP_00510	AIOPCH_03715	35.6	421	262	5	251	665	91	508	2.51e-83	280
NOEMGP_00510	EOGDPL_27240	33.5	430	265	7	251	671	392	809	2.54e-64	231
NOEMGP_00515	OKHOCL_06405	50.8	417	192	7	7	421	3	408	2.82e-128	373
NOEMGP_00545	GKNBCF_07930	45.5	400	216	2	275	672	46	445	3.41e-111	342
NOEMGP_00620	JEKOGE_06050	35.5	442	263	6	1	431	1	431	6.46e-85	265
NOEMGP_00620	ADOCAH_04505	43.4	212	120	0	24	235	1	212	1.81e-53	176
NOEMGP_00620	NOJFKC_04840	30.3	399	268	5	17	414	20	409	3.31e-49	171
NOEMGP_00630	BOPGEP_09895	51.5	615	292	5	1	610	1	614	3.02e-226	640
NOEMGP_00640	NDJCGB_25485	71.7	152	43	0	1	152	113	264	9.43e-75	220
NOEMGP_00670	NPLHCN_14260	42.3	385	208	4	936	1314	1483	1859	2.65e-76	275
NOEMGP_00670	JHIMFH_08715	41.5	388	207	6	936	1316	31	405	2.56e-75	253
NOEMGP_00685	OIJDCC_03805	39.9	358	196	4	1	349	57	404	7.98e-84	256
NOEMGP_00705	BEEJFJ_04365	41.2	325	178	10	3	324	1	315	2.74e-66	207
NOEMGP_00715	GBFPPP_02610	67.2	351	107	3	1	343	54	404	4.84e-171	478
NOEMGP_00735	JALDLJ_04120	59.9	152	60	1	1	151	1	152	4.32e-60	179
NOEMGP_00735	CFELJI_13150	50.7	150	71	2	1	150	1	147	6.48e-44	150
NOEMGP_00745	ACMOBE_04080	29.0	734	480	9	35	734	31	757	9.15e-90	294
NOEMGP_00745	CFELJI_13150	26.4	772	458	25	32	723	237	978	2.12e-41	159
NOEMGP_00750	ADJBEN_11135	32.3	493	330	4	5	493	3	495	2.72e-81	258
NOEMGP_00770	FLAJJJ_01380	53.8	238	110	0	1	238	38	275	9.53e-88	258
NOEMGP_00775	ENNDNJ_14710	69.2	305	94	0	1	305	19	323	3.28e-151	423
NOEMGP_00780	NIIHOH_00330	45.7	672	257	6	4	569	4	673	3.61e-193	553
NOEMGP_00785	HDOCPC_01655	73.1	334	89	1	1	334	41	373	3.64e-175	487
NOEMGP_00790	MKBKLI_00520	42.1	328	171	4	1	322	1	315	1.53e-78	248
NOEMGP_00795	OPOMOC_16115	50.3	294	142	3	82	371	49	342	6.25e-88	265
NOEMGP_00800	DEAMOH_08025	36.5	249	133	3	3	226	8	256	1.15e-46	152
NOEMGP_00810	PNDHNJ_00120	65.3	551	190	1	1	551	35	584	7.40e-261	721
NOEMGP_00835	EBLBNC_05495	76.7	301	70	0	1	301	30	330	2.25e-165	462
NOEMGP_00850	LKLDMN_19325	41.3	218	124	2	16	233	4	217	2.61e-56	176
NOEMGP_00850	EDPPFC_05720	40.3	226	125	5	12	235	3	220	4.32e-46	150
NOEMGP_00860	FOHGAB_17375	51.7	478	204	7	1	452	1	477	1.88e-152	438
NOEMGP_00885	MFKGBO_06890	35.6	309	195	1	1	309	1	305	2.37e-66	207
