KDHFCO_00005	AAKGEC_06445	96.7	455	14	1	1	454	1	455	1.19e-320	864
KDHFCO_00005	AANGNE_00005	70.5	454	131	1	1	454	1	451	1.20e-233	644
KDHFCO_00010	AAKGEC_06440	97.4	380	10	0	1	380	1	380	2.78e-260	705
KDHFCO_00015	AAKGEC_06435	88.6	1099	125	0	1	1099	1	1099	0.0	1887
KDHFCO_00015	AANGNE_00015	61.3	1103	417	7	1	1094	1	1102	0.0	1314
KDHFCO_00020	AAKGEC_06430	91.1	1203	107	0	1	1203	1	1203	0.0	2115
KDHFCO_00020	LEAGNF_00795	64.8	1217	385	12	1	1201	1	1190	0.0	1469
KDHFCO_00030	ONFANJ_08325	85.9	185	22	1	1	185	1	181	8.41e-109	305
KDHFCO_00035	BGHOFK_05390	95.7	371	15	1	1	371	1	370	3.74e-251	681
KDHFCO_00040	AAKGEC_06410	93.5	107	7	0	1	107	1	107	2.92e-68	197
KDHFCO_00050	FGMOCB_04605	79.5	156	31	1	1	156	1	155	3.93e-79	228
KDHFCO_00055	AANGNE_00035	77.1	188	43	0	1	188	1	188	2.91e-105	297
KDHFCO_00060	DNKGCI_07370	80.1	1174	216	1	1	1174	1	1156	0.0	1870
KDHFCO_00060	CMMBIF_01890	39.5	380	212	6	631	1000	291	662	1.75e-72	253
KDHFCO_00070	AAKGEC_06365	91.1	123	11	0	1	123	1	123	1.05e-69	202
KDHFCO_00075	AAKGEC_06360	78.5	107	23	0	1	107	1	107	1.61e-56	167
KDHFCO_00080	FGFHJG_12135	84.6	448	65	1	1	444	1	448	6.26e-276	750
KDHFCO_00080	AANGNE_00065	52.6	439	201	2	8	445	1	433	1.97e-160	457
KDHFCO_00085	ABCLFC_00075	98.3	422	7	0	1	422	1	422	3.44e-305	822
KDHFCO_00085	AGDPFD_00075	54.8	414	185	2	7	418	3	416	1.79e-158	450
KDHFCO_00090	CJHCCN_08360	79.2	178	37	0	6	183	2	179	2.29e-97	276
KDHFCO_00090	DNKGCI_07020	53.9	167	76	1	10	175	8	174	4.90e-61	184
KDHFCO_00095	BNPKDP_00090	98.3	696	11	1	1	695	1	696	0.0	1295
KDHFCO_00140	AAOIOD_00790	79.1	611	121	2	1	607	1	608	0.0	923
KDHFCO_00145	AAKGEC_06290	78.6	645	137	1	1	644	1	645	0.0	990
KDHFCO_00145	AANGNE_04230	50.3	646	317	4	1	644	1	644	1.66e-215	613
KDHFCO_00150	BGHOFK_05495	78.3	143	31	0	1	143	8	150	1.14e-79	229
KDHFCO_00155	ABCLFC_00145	98.7	388	5	0	1	388	1	388	2.19e-277	749
KDHFCO_00155	EHFDLC_06800	68.1	383	120	1	1	383	1	381	6.31e-183	510
KDHFCO_00160	NAFEBK_04970	84.8	105	13	1	1	105	9	110	5.15e-59	174
KDHFCO_00165	ABNNBP_00935	100	126	0	0	1	126	1	126	1.19e-85	242
KDHFCO_00170	NGAPDN_11040	76.7	103	21	1	1	100	1	103	3.44e-53	158
KDHFCO_00175	ABCBPP_00200	89.1	193	21	0	1	193	1	193	3.47e-115	322
KDHFCO_00180	LLNOII_07835	94.8	541	28	0	1	541	1	541	0.0	1037
KDHFCO_00185	ABCBPP_00210	91.3	264	23	0	1	264	1	264	5.38e-186	507
KDHFCO_00190	EGFJBH_02540	98.2	111	2	0	1	111	1	111	9.35e-78	221
KDHFCO_00200	FMBBOG_10250	93.7	79	5	0	1	79	1	79	2.44e-51	152
KDHFCO_00205	ABCBPP_00230	94.6	93	5	0	1	93	1	93	6.85e-65	187
KDHFCO_00210	BPPADB_09460	90.8	141	13	0	1	141	1	141	4.15e-92	260
KDHFCO_00240	KOHNEB_02750	88.5	183	21	0	2	184	16	198	2.24e-128	355
KDHFCO_00265	ACNHAK_10055	76.5	439	98	2	3	441	4	437	3.75e-223	616
KDHFCO_00295	ABCBPP_00295	100	108	0	0	1	108	1	108	2.20e-77	220
KDHFCO_00300	ABCBPP_00305	100	101	0	0	1	101	1	101	1.09e-67	195
KDHFCO_00305	ABCBPP_00310	99.5	394	2	0	1	394	1	394	1.84e-288	777
KDHFCO_00305	HBPNHC_05930	48.7	396	201	2	1	394	24	419	9.82e-129	374
KDHFCO_00305	ABCBPP_12205	48.7	394	195	6	1	391	1	390	2.75e-122	356
KDHFCO_00305	PHBBGM_10865	46.9	397	197	8	1	391	1	389	3.14e-116	341
KDHFCO_00305	CIJHDH_09200	44.2	396	219	2	1	394	23	418	2.20e-112	332
KDHFCO_00310	ABJDJH_00635	72.7	260	71	0	1	260	1	260	3.89e-131	368
KDHFCO_00320	BPNIAE_08135	55.0	169	54	2	2	163	14	167	3.37e-50	155
KDHFCO_00330	AIPJBK_03060	67.8	146	47	0	1	146	1	146	2.78e-71	208
KDHFCO_00340	PHBBGM_08270	94.8	538	27	1	1	538	1	537	0.0	937
KDHFCO_00345	BAFDFF_09595	99.7	391	1	0	1	391	1	391	2.03e-287	775
KDHFCO_00355	AAKGEC_06255	89.0	173	19	0	1	173	1	173	1.60e-108	304
KDHFCO_00355	AANGNE_02480	58.8	170	70	0	3	172	3	172	3.49e-66	197
KDHFCO_00365	DDDLLA_05940	80.8	391	75	0	1	391	1	391	6.25e-226	619
KDHFCO_00365	AAOIOD_01880	66.8	388	128	1	1	388	1	387	1.15e-187	522
KDHFCO_00365	DNKGCI_05550	33.7	386	238	9	12	386	13	391	1.49e-66	213
KDHFCO_00365	AANGNE_07435	34.9	398	240	10	1	386	1	391	2.59e-66	213
KDHFCO_00370	LBKFJK_02205	78.3	253	53	1	1	251	1	253	1.08e-145	404
KDHFCO_00375	ABJDJH_02575	92.5	293	22	0	1	293	1	293	1.31e-196	536
KDHFCO_00385	AAKGEC_06230	99.6	472	2	0	1	472	1	472	0.0	907
KDHFCO_00390	IAFHMK_09250	73.5	540	127	6	1	530	1	534	1.34e-265	731
KDHFCO_00395	AAKGEC_06220	97.9	326	7	0	1	326	1	326	1.73e-229	622
KDHFCO_00400	MKICBC_12190	96.0	352	14	0	1	352	1	352	5.78e-249	676
KDHFCO_00405	AAKGEC_06210	95.2	333	16	0	1	333	1	333	6.66e-242	654
KDHFCO_00410	AAKGEC_06205	75.0	264	66	0	21	284	18	281	7.27e-145	405
KDHFCO_00410	AANGNE_00225	53.7	242	110	1	38	279	17	256	1.73e-89	263
KDHFCO_00415	DIBOGN_00045	97.1	243	7	0	2	244	22	264	2.08e-171	469
KDHFCO_00415	CKLNFN_05800	65.1	215	74	1	25	239	6	219	7.38e-97	279
KDHFCO_00425	BNBIEO_06530	87.9	340	41	0	1	340	1	340	4.92e-217	592
KDHFCO_00430	AAKGEC_06190	91.0	145	13	0	1	145	1	145	5.28e-89	252
KDHFCO_00430	DBFGIH_07110	66.7	144	48	0	1	144	1	144	8.55e-61	181
KDHFCO_00435	CPLMAE_04040	91.6	440	34	1	1	437	1	440	2.58e-274	745
